"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","hom","ExactDate","DFstatus","codes","date","status"
16457,16457,121364,1,"fram",1216,228.60001,306.70001,210663,3,360,"1.3","5/16/2018","alive","NULL",21320,"A"
16458,16458,121365,1,"caca",1216,223.2,307.89999,210664,3,161,"1.3","5/16/2018","alive","I;L",21320,"A"
16460,16460,121367,1,"nysy",1216,224.60001,310.79999,210666,3,267,"1.3","5/16/2018","alive","NULL",21320,"A"
16461,16461,121368,1,"nysy",1216,226.8,309.29999,210667,3,121,"1.3","5/16/2018","alive","NULL",21320,"A"
16462,16462,121369,1,"cagl",1216,231.39999,308.79999,210668,3,256,"1.3","5/16/2018","alive","NULL",21320,"A"
16468,16468,121376,1,"fagr",1213,239.89999,254,210566,3,144,"1.3","5/29/2018","alive","NULL",21333,"A"
16485,16485,121414,1,"nysy",1213,232.8,240.7,210567,3,378,"1.3","5/29/2018","alive","NULL",21333,"A"
16486,16486,121415,1,"nysy",1213,235.7,242.89999,210568,3,127,"1.3","5/29/2018","alive","NULL",21333,"A"
16491,16491,121420,1,"caovl",1213,229,251.5,210573,3,317,"1.3","5/29/2018","alive","NULL",21333,"A"
16492,16492,121421,1,"quru",1213,231.7,255.10001,210574,3,495,"1.3","5/29/2018","alive","NULL",21333,"A"
16493,16493,121422,1,"litu",1213,237.39999,254,210575,3,662,"1.3","5/29/2018","alive","NULL",21333,"A"
16495,16495,121424,1,"litu",1213,238.7,258.10001,210577,3,434,"1.3","5/29/2018","alive","NULL",21333,"A"
16496,16496,121425,1,"caovl",1213,237.2,258.5,210578,3,174,"1.3","5/29/2018","alive","NULL",21333,"A"
16497,16497,121426,1,"qupr",1213,235.2,258.89999,210579,3,598,"1.3","5/29/2018","alive","NULL",21333,"A"
16499,16499,121428,1,"cagl",1214,236.39999,265.29999,210591,3,173,"1.3","5/29/2018","alive","NULL",21333,"A"
16500,16500,121429,1,"qual",1214,238.3,267.89999,210592,3,111,"1.3","5/29/2018","alive","NULL",21333,"A"
16501,16501,121430,1,"cato",1214,239.89999,270.5,210593,3,170,"1.3","5/29/2018","alive","NULL",21333,"A"
16505,16505,121434,1,"quru",1214,229,273.10001,210597,3,755,"1.3","5/29/2018","alive","NULL",21333,"A"
16506,16506,121435,1,"cagl",1214,231.5,275,210598,3,165,"1.3","5/29/2018","alive","NULL",21333,"A"
16507,16507,121436,1,"fagr",1214,235.8,278.70001,210599,3,126,"1.3","5/29/2018","alive","NULL",21333,"A"
16509,16509,121438,1,"caco",1215,239.10001,286.5,210622,3,382,"1.3","5/16/2018","alive","NULL",21320,"A"
16510,16510,121439,1,"cagl",1215,231.39999,280,210623,3,209,"1.3","5/16/2018","alive","NULL",21320,"A"
16513,16513,121442,1,"litu",1215,232.5,283.89999,210627,3,269,"1.3","5/16/2018","alive","NULL",21320,"A"
16518,16518,121449,1,"caco",1215,237.7,297.39999,210647,3,623,"1.3","5/16/2018","alive","I",21320,"A"
16519,16519,121450,1,"caovl",1215,235.89999,296.5,210648,3,117,"1.3","5/16/2018","alive","NULL",21320,"A"
16524,16524,121456,1,"ceca",1216,233,302.20001,210679,3,124,"1.3","5/16/2018","alive","NULL",21320,"A"
16526,16526,121458,1,"cato",1216,230.3,305.39999,210681,3,180,"1.3","5/16/2018","alive","NULL",21320,"A"
16527,16527,121459,1,"caovl",1216,231.5,308.89999,210682,3,116,"1.3","5/16/2018","alive","NULL",21320,"A"
16531,16531,121463,1,"caco",1216,236.10001,311.39999,210686,3,226,"1.3","5/16/2018","alive","NULL",21320,"A"
16535,16535,121467,1,"acru",1216,239.60001,317.79999,210690,3,194,"1.3","5/16/2018","alive","NULL",21320,"A"
16536,16536,121468,1,"ploc",1216,239.2,319.20001,210691,3,223,"1.3","5/16/2018","alive","NULL",21320,"A"
16540,16540,122003,1,"prav",1217,233.39999,323.89999,210695,3,232,"1.3","5/21/2018","alive","NULL",21325,"A"
16541,16541,122004,1,"caco",1217,237,325.10001,210696,3,485,"1.3","5/21/2018","alive","NULL",21325,"A"
16542,16542,122005,1,"fram",1217,230.3,329.10001,210697,3,598,"1.3","5/21/2018","alive","NULL",21325,"A"
16543,16543,122006,1,"acru",1217,229.89999,328.29999,210698,3,406,"1.3","5/21/2018","alive","NULL",21325,"A"
16546,16546,122009,1,"acru",1217,221.2,324.10001,210701,3,290,"1.3","5/21/2018","alive","NULL",21325,"A"
16554,16554,122017,1,"ceca",1217,222.60001,329.79999,210714,3,119,"1.3","5/21/2018","alive","NULL",21325,"A"
16560,16560,122023,1,"caco",1217,234.39999,332.20001,210721,3,303,"1.3","5/21/2018","alive","NULL",21325,"A"
16562,16562,122026,1,"caco",1217,238,336.70001,210731,3,466,"1.3","5/21/2018","alive","I",21325,"A"
16563,16563,122027,1,"caca",1217,235.60001,336.29999,210732,3,114,"1.3","5/21/2018","alive","M",21325,"A"
16564,16564,122028,1,"fagr",1217,226.89999,336.39999,210734,3,301,"1.3","5/21/2018","alive","NULL",21325,"A"
16565,16565,122029,1,"cato",1217,224.8,338.29999,210735,3,295,"1.3","5/21/2018","alive","NULL",21325,"A"
16566,16566,122030,1,"caco",1217,230.60001,335.79999,210736,3,232,"1.3","5/21/2018","alive","NULL",21325,"A"
16578,16578,122044,1,"fagr",1218,229.5,348,210756,3,200,"1.3","5/21/2018","alive","M",21325,"A"
16579,16579,122045,1,"quco",1218,232.5,350.70001,210758,3,665,"1.3","5/21/2018","alive","NULL",21325,"A"
16581,16581,122047,1,"frpe",1218,239.7,347.29999,210760,3,106,"1.3","5/21/2018","alive","NULL",21325,"A"
16584,16584,122050,1,"nysy",1218,236.39999,351.60001,210763,3,225,"1.3","5/21/2018","alive","NULL",21325,"A"
16588,16588,122054,1,"caca",1218,240,356.60001,210767,3,106,"1.3","5/21/2018","alive","NULL",21325,"A"
16594,16594,122060,1,"quru",1218,231.60001,358.10001,210773,3,696,"1.3","5/21/2018","alive","NULL",21325,"A"
16595,16595,122061,1,"cato",1218,231.39999,356.39999,210774,3,147,"1.3","5/21/2018","alive","NULL",21325,"A"
16597,16597,122063,1,"cagl",1219,235.5,361.10001,210813,3,131,"1.3","5/22/2018","alive","NULL",21326,"A"
16600,16600,122066,1,"nysy",1219,239.89999,364,210816,3,105,"1.3","5/22/2018","alive","NULL",21326,"A"
16604,16604,122070,1,"qual",1219,233.8,366.70001,210820,3,549,"1.3","5/22/2018","alive","NULL",21326,"A"
16607,16607,122073,1,"qual",1219,236.8,369.20001,210823,3,397,"1.3","5/22/2018","alive","NULL",21326,"A"
16608,16608,122074,1,"qual",1219,238.5,375.5,210824,3,177,"1.3","5/22/2018","alive","NULL",21326,"A"
16609,16609,122075,1,"pist",1219,235.89999,373.10001,210825,3,358,"1.3","5/22/2018","alive","NULL",21326,"A"
16617,16617,122083,1,"cagl",1218,226.3,347.10001,210787,3,191,"1.3","5/21/2018","alive","NULL",21325,"A"
16624,16624,122090,1,"fagr",1218,225.5,352.89999,210794,3,154,"1.3","5/21/2018","alive","NULL",21325,"A"
16626,16626,122092,1,"qual",1218,221,354.70001,210796,3,680,"1.3","5/21/2018","alive","NULL",21325,"A"
16641,16641,122107,1,"qual",1219,223.39999,364.79999,210832,3,383,"1.3","5/22/2018","alive","NULL",21326,"A"
16648,16648,122114,1,"fagr",1219,222.89999,369.79999,210840,3,178,"1.3","5/22/2018","alive","NULL",21326,"A"
16650,16650,122116,1,"fagr",1219,222.5,374.39999,210842,3,127,"1.25","5/22/2018","alive","A",21326,"A"
16651,16651,122117,1,"qumi",1219,223.7,375.79999,210843,3,174,"1.3","5/22/2018","alive","NULL",21326,"A"
16654,16654,122120,1,"qual",1220,222.60001,380.60001,210852,3,323,"1.3","5/22/2018","alive","NULL",21326,"A"
16655,16655,122121,1,"pist",1220,221.60001,382.29999,210853,3,292,"1.3","5/22/2018","alive","NULL",21326,"A"
16656,16656,122122,1,"pist",1220,229.3,386.29999,210854,3,213,"1.3","5/22/2018","alive","NULL",21326,"A"
16661,16661,122131,1,"pist",1219,230.7,375.89999,210850,3,338,"1.3","5/22/2018","alive","I",21326,"A"
16662,16662,122133,1,"cagl",1219,227.39999,376.79999,210851,3,314,"1.3","5/22/2018","alive","NULL",21326,"A"
16665,16665,122136,1,"quru",1220,225.5,387.60001,210857,3,622,"1.3","5/22/2018","alive","NULL",21326,"A"
16666,16666,122137,1,"fram",1220,228.10001,389.70001,210858,3,88,"1.3","5/22/2018","alive","NULL",21326,"A"
16669,16669,122140,1,"qual",1220,221.5,389.89999,210861,3,504,"1.3","5/22/2018","alive","NULL",21326,"A"
16675,16675,122146,1,"pist",1220,225.7,397.39999,210867,3,409,"1.3","5/22/2018","alive","NULL",21326,"A"
16676,16676,122147,1,"qual",1220,223.39999,397.20001,210868,3,330,"1.3","5/22/2018","alive","NULL",21326,"A"
16678,16678,122149,1,"pist",1220,222,397.39999,210870,3,151,"1.3","5/22/2018","alive","NULL",21326,"A"
16679,16679,122150,1,"pist",1221,220.8,400.70001,210889,3,340,"1.3","5/22/2018","alive","NULL",21326,"A"
16683,16683,122154,1,"pist",1221,225.8,405.20001,210893,3,148,"1.3","5/22/2018","alive","NULL",21326,"A"
16684,16684,122157,1,"pist",1221,228.39999,406.39999,210894,3,501,"1.3","5/22/2018","alive","NULL",21326,"A"
16685,16685,122158,1,"quru",1221,230.3,410.10001,210895,3,408,"1.3","5/22/2018","alive","NULL",21326,"A"
16686,16686,122159,1,"cagl",1221,224.10001,411.39999,210896,3,205,"1.3","5/22/2018","alive","NULL",21326,"A"
16688,16688,122161,1,"pist",1221,224.60001,414.20001,210898,3,180,"1.3","5/22/2018","alive","NULL",21326,"A"
16690,16690,122164,1,"pist",1221,229,414.29999,210900,3,190,"1.3","5/22/2018","alive","NULL",21326,"A"
16691,16691,122165,1,"pist",1221,225.8,416.70001,210901,3,241,"1.3","5/22/2018","alive","NULL",21326,"A"
16692,16692,122166,1,"pist",1221,227.39999,419,210902,3,402,"1.3","5/22/2018","alive","NULL",21326,"A"
16695,16695,122169,1,"nysy",1221,221.8,419.79999,210905,3,133,"1.3","5/22/2018","alive","NULL",21326,"A"
16697,16697,122171,1,"pist",1222,220.3,421.10001,210919,3,223,"1.3","5/22/2018","alive","NULL",21326,"A"
16698,16698,122172,1,"nysy",1222,221.5,421.60001,210920,3,147,"1.3","5/22/2018","alive","NULL",21326,"A"
16700,16700,122174,1,"qual",1222,227.60001,422.20001,210922,3,516,"1.3","5/22/2018","alive","NULL",21326,"A"
16701,16701,122175,1,"pist",1222,227.39999,426.10001,210923,3,315,"1.3","5/22/2018","alive","NULL",21326,"A"
16702,16702,122176,1,"quve",1222,222.3,425.60001,210924,3,297,"1.3","5/22/2018","alive","NULL",21326,"A"
16703,16703,122177,1,"cagl",1222,221.2,422.89999,210925,3,100,"1.3","5/22/2018","alive","NULL",21326,"A"
16706,16706,122180,1,"pist",1222,222.8,428.29999,210928,3,345,"1.3","5/22/2018","alive","NULL",21326,"A"
16707,16707,122181,1,"pist",1222,227.7,429.29999,210929,3,497,"1.3","5/22/2018","alive","NULL",21326,"A"
16710,16710,122184,1,"pist",1222,222.89999,433.89999,210932,3,237,"1.3","5/22/2018","alive","NULL",21326,"A"
16711,16711,122185,1,"pist",1222,225.60001,434.89999,210933,3,150,"1.3","5/22/2018","alive","NULL",21326,"A"
16712,16712,122186,1,"pist",1222,227.7,432.79999,210934,3,188,"1.3","5/22/2018","alive","NULL",21326,"A"
16713,16713,122187,1,"pist",1222,229.5,434.89999,210935,3,318,"1.3","5/22/2018","alive","NULL",21326,"A"
16714,16714,122188,1,"nysy",1222,228,438,210936,3,109,"1.3","5/22/2018","alive","NULL",21326,"A"
16715,16715,122189,1,"qual",1222,225.5,439.5,210937,3,679,"1.3","5/22/2018","alive","NULL",21326,"A"
16720,16720,122195,1,"pist",1223,227.7,446.29999,210965,3,145,"1.3","5/22/2018","alive","NULL",21326,"A"
16723,16723,122198,1,"quru",1223,227.5,446.5,210968,3,263,"1.3","5/22/2018","alive","NULL",21326,"A"
16724,16724,122199,1,"quve",1223,229.10001,449.79999,210969,3,390,"1.3","5/22/2018","alive","NULL",21326,"A"
16725,16725,122200,1,"cato",1220,240,384.29999,210871,3,139,"1.3","5/22/2018","alive","NULL",21326,"A"
16726,16726,122201,1,"quru",1220,236.60001,386,210872,3,662,"1.3","5/22/2018","alive","NULL",21326,"A"
16728,16728,122203,1,"pist",1220,230,382.10001,210874,3,342,"1.3","5/22/2018","alive","NULL",21326,"A"
16732,16732,122207,1,"qual",1220,240,387.79999,210878,3,488,"1.3","5/22/2018","alive","NULL",21326,"A"
16734,16734,122209,1,"quru",1220,236.2,394.89999,210880,3,133,"1.3","5/22/2018","alive","NULL",21326,"A"
16736,16736,122211,1,"qual",1220,232.2,391.5,210882,3,227,"1.3","5/22/2018","alive","NULL",21326,"A"
16739,16739,122214,1,"pist",1220,234.10001,399.70001,210885,3,620,"1.3","5/22/2018","alive","NULL",21326,"A"
16741,16741,122216,1,"nysy",1220,230.39999,398,210887,3,174,"1.3","5/22/2018","alive","NULL",21326,"A"
16743,16743,122219,1,"pist",1221,238.5,407.5,210907,3,202,"1.3","5/22/2018","alive","NULL",21326,"A"
16744,16744,122221,1,"fagr",1221,233.60001,405.10001,210908,3,102,"1.3","5/22/2018","alive","NULL",21326,"A"
16745,16745,122222,1,"nysy",1221,232.5,406.39999,210909,3,283,"1.3","5/22/2018","alive","NULL",21326,"A"
16746,16746,122224,1,"nysy",1221,232,407.79999,210910,3,156,"1.3","5/22/2018","alive","NULL",21326,"A"
16750,16750,122229,1,"pist",1221,232.3,416.70001,210914,3,211,"1.3","5/22/2018","alive","NULL",21326,"A"
16751,16751,122230,1,"qual",1221,233.39999,417.70001,210915,3,667,"1.3","5/22/2018","alive","NULL",21326,"A"
16755,16755,122234,1,"quve",1222,231.60001,420.89999,210939,3,339,"1.3","5/22/2018","alive","NULL",21326,"A"
16756,16756,122236,1,"pist",1222,238.89999,425.89999,210940,3,310,"1.3","5/22/2018","alive","NULL",21326,"A"
16757,16757,122237,1,"pist",1222,235.60001,425.60001,210941,3,129,"1.3","5/22/2018","alive","NULL",21326,"A"
16763,16763,122243,1,"pist",1222,239,431.20001,210947,3,308,"1.3","5/22/2018","alive","NULL",21326,"A"
16767,16767,122248,1,"qual",1222,230.5,433.10001,210951,3,573,"1.3","5/22/2018","alive","NULL",21326,"A"
16771,16771,122252,1,"quru",1222,237.39999,437.39999,210955,3,513,"1.3","5/22/2018","alive","NULL",21326,"A"
16772,16772,122253,1,"nysy",1222,231.8,435.39999,210956,3,103,"1.3","5/22/2018","alive","NULL",21326,"A"
16773,16773,122254,1,"pist",1222,232.2,437.10001,210957,3,217,"1.3","5/22/2018","alive","NULL",21326,"A"
16775,16775,122257,1,"pist",1222,236.8,439,210959,3,129,"1.3","5/22/2018","alive","NULL",21326,"A"
16776,16776,122258,1,"pist",1222,238.8,439.60001,210960,3,285,"1.3","5/22/2018","alive","NULL",21326,"A"
16779,16779,122262,1,"cagl",1223,236.39999,444.39999,210971,3,140,"1.3","5/22/2018","alive","NULL",21326,"A"
16781,16781,122264,1,"nysy",1223,232.5,442.10001,210973,3,107,"1.3","5/22/2018","alive","NULL",21326,"A"
16783,16783,122267,1,"cagl",1223,232.3,443.70001,210975,3,118,"1.3","5/22/2018","alive","NULL",21326,"A"
16786,16786,122270,1,"quve",1223,235.2,446.20001,210978,3,614,"1.3","5/22/2018","alive","NULL",21326,"A"
16788,16788,122272,1,"cagl",1223,238.7,449.89999,210980,3,365,"1.3","5/22/2018","alive","NULL",21326,"A"
16790,16790,122274,1,"cagl",1223,235.8,450,210982,3,138,"1.3","5/22/2018","alive","NULL",21326,"A"
16791,16791,122275,1,"pist",1223,234.60001,449.60001,210983,3,155,"1.3","5/22/2018","alive","NULL",21326,"A"
16792,16792,122276,1,"cato",1223,237.5,452.79999,210984,3,152,"1.3","5/22/2018","alive","NULL",21326,"A"
16793,16793,122277,1,"cagl",1223,234.2,454.20001,210985,3,162,"1.3","5/22/2018","alive","NULL",21326,"A"
16794,16794,122278,1,"pist",1223,235.39999,455.39999,210986,3,419,"1.3","5/22/2018","alive","NULL",21326,"A"
16796,16796,122280,1,"qual",1223,239.3,458.5,210988,3,343,"1.3","5/22/2018","alive","NULL",21326,"A"
16798,16798,122283,1,"cato",1223,231.8,458,210990,3,145,"1.3","5/22/2018","alive","NULL",21326,"A"
16800,16800,122285,1,"nysy",1223,230.8,459.29999,210992,3,221,"1.3","5/22/2018","alive","NULL",21326,"A"
16801,16801,122286,1,"cagl",1224,237.10001,463.10001,211003,3,218,"1.3","5/29/2018","alive","NULL",21333,"A"
16803,16803,122289,1,"quve",1224,238.89999,467.10001,211008,3,736,"1.3","5/29/2018","alive","NULL",21333,"A"
16804,16804,122291,1,"ceca",1224,231.8,465.79999,211009,3,101,"1.3","5/29/2018","alive","J",21333,"A"
16805,16805,122292,1,"ceca",1224,235.60001,472.20001,211010,3,108,"1.3","5/29/2018","alive","I",21333,"A"
16807,16807,122294,1,"litu",1224,234.3,477.10001,211012,3,823,"1.2","5/29/2018","alive","A",21333,"A"
16808,16808,122295,1,"juni",1224,229.60001,479.79999,211013,3,566,"1.3","5/29/2018","alive","NULL",21333,"A"
16809,16809,122297,1,"ceca",1224,229.60001,475.60001,211014,3,102,"1.3","5/29/2018","alive","M",21333,"A"
16811,16811,122299,1,"qual",1225,238.3,466.39999,211037,3,639,"1.3","5/29/2018","alive","I",21333,"A"
16813,16813,122302,1,"pist",1223,227.2,448.29999,210993,3,208,"1.3","5/22/2018","alive","NULL",21326,"A"
16814,16814,122303,1,"qual",1223,221.89999,448.5,210994,3,637,"1.3","5/22/2018","alive","NULL",21326,"A"
16818,16818,122308,1,"pist",1223,229.89999,450.20001,210998,3,215,"1.3","5/22/2018","alive","NULL",21326,"A"
16820,16820,122310,1,"nysy",1223,224.39999,456.70001,211000,3,127,"1.3","5/22/2018","alive","NULL",21326,"A"
16821,16821,122311,1,"cato",1223,220.39999,458.39999,211001,3,105,"1.3","5/22/2018","alive","NULL",21326,"A"
16823,16823,122313,1,"nysy",1224,221,461.20001,211017,3,173,"1.3","5/29/2018","alive","NULL",21333,"A"
16825,16825,122315,1,"quru",1224,228.8,462.70001,211019,3,371,"1.3","5/29/2018","alive","NULL",21333,"A"
16827,16827,122317,1,"cato",1224,228,463.60001,211021,3,455,"1.3","5/29/2018","alive","NULL",21333,"A"
16830,16830,122320,1,"nysy",1224,221.3,465.60001,211025,3,241,"1.3","5/29/2018","alive","NULL",21333,"A"
16831,16831,122321,1,"litu",1224,226.39999,468.70001,211026,3,141,"1.3","5/29/2018","alive","NULL",21333,"A"
16832,16832,122322,1,"qual",1224,226.60001,469.70001,211027,3,546,"1.3","5/29/2018","alive","NULL",21333,"A"
16835,16835,122326,1,"cagl",1224,220.60001,473.39999,211030,3,371,"1.3","5/29/2018","alive","NULL",21333,"A"
16836,16836,122327,1,"fram",1224,221.89999,476.89999,211031,3,164,"1.3","5/29/2018","alive","NULL",21333,"A"
16840,16840,122332,1,"nysy",1225,225,484.29999,211042,3,118,"1.3","5/29/2018","alive","NULL",21333,"A"
16841,16841,122333,1,"caco",1225,221.3,490,211043,3,242,"1.3","5/29/2018","alive","NULL",21333,"A"
16843,16843,122335,1,"nysy",1225,228.7,494.5,211045,3,117,"1.3","5/29/2018","alive","NULL",21333,"A"
16847,16847,122339,1,"nysy",1225,231.8,489.70001,211049,3,162,"1.3","5/29/2018","alive","NULL",21333,"A"
16848,16848,122340,1,"litu",1225,240,492.79999,211050,3,237,"1.3","5/29/2018","alive","NULL",21333,"A"
16849,16849,122341,1,"litu",1225,238,495.79999,211051,3,216,"1.3","5/29/2018","alive","NULL",21333,"A"
16850,16850,122342,1,"nysy",1225,236.5,495.20001,211052,3,101,"1.3","5/29/2018","alive","NULL",21333,"A"
16851,16851,122343,1,"qual",1225,230.7,494.39999,211053,3,638,"1.3","5/29/2018","alive","NULL",21333,"A"
16855,16855,122404,1,"qual",1226,235.39999,500.29999,211058,3,497,"1.3","5/29/2018","alive","NULL",21333,"A"
16857,16857,122406,1,"qual",1226,238.10001,508.89999,211060,3,679,"1.3","5/29/2018","alive","NULL",21333,"A"
16858,16858,122407,1,"cagl",1226,239.3,513.40002,211061,3,231,"1.3","5/29/2018","alive","NULL",21333,"A"
16866,16866,122415,1,"nysy",1226,230.89999,511.89999,211069,3,116,"1.3","5/29/2018","alive","NULL",21333,"A"
16867,16867,122416,1,"qual",1227,240,523.59998,211086,3,292,"1.3","5/29/2018","alive","I",21333,"A"
16869,16869,122418,1,"litu",1227,235.5,521.5,211088,3,300,"1.3","5/29/2018","alive","NULL",21333,"A"
16871,16871,122420,1,"cato",1227,232.3,524.20001,211090,3,311,"1.3","5/29/2018","alive","NULL",21333,"A"
16872,16872,122421,1,"fram",1227,232.2,525.40002,211091,3,61,"1.3","5/29/2018","alive","NULL",21333,"A"
16877,16877,122426,1,"cagl",1227,236.89999,531.20001,211097,3,105,"1.3","5/29/2018","alive","NULL",21333,"A"
16878,16878,122427,1,"qual",1227,237,535.59998,211098,3,849,"1.3","5/29/2018","alive","NULL",21333,"A"
16881,16881,122431,1,"cagl",1227,230.39999,531.29999,211101,3,129,"1.3","5/29/2018","alive","NULL",21333,"A"
16882,16882,122432,1,"frpe",1228,237.8,540.79999,247907,3,142,"1.3","9/28/2018","alive","NULL",21455,"A"
16884,16884,122434,1,"cagl",1228,234,545.29999,247909,3,130,"1.3","9/28/2018","alive","J",21455,"A"
16887,16887,122437,1,"litu",1228,238.89999,553.40002,247912,3,428,"1.3","9/28/2018","alive","NULL",21455,"A"
16889,16889,122439,1,"cagl",1228,232.60001,553,247914,3,181,"1.3","9/28/2018","alive","NULL",21455,"A"
16890,16890,122440,1,"litu",1228,233,554.5,247915,3,523,"1.3","9/28/2018","alive","NULL",21455,"A"
16891,16891,122441,1,"cagl",1228,233.5,556.5,247916,3,103,"1.3","9/28/2018","alive","NULL",21455,"A"
16893,16893,122443,1,"litu",1229,239.8,565,247930,3,615,"1.3","9/28/2018","alive","NULL",21455,"A"
16894,16894,122444,1,"cagl",1229,237,563.09998,247931,3,337,"1.3","9/28/2018","alive","NULL",21455,"A"
16895,16895,122445,1,"qual",1229,231.10001,561.79999,247932,3,403,"1.3","9/28/2018","alive","NULL",21455,"A"
16898,16898,122448,1,"frpe",1229,237.2,571.5,247935,3,212,"1.3","9/28/2018","alive","NULL",21455,"A"
16901,16901,122452,1,"fram",1226,225.7,502.39999,211071,3,524,"1.3","5/29/2018","alive","NULL",21333,"A"
16904,16904,122455,1,"qual",1226,232,504.20001,211074,3,646,"1.3","5/29/2018","alive","NULL",21333,"A"
16907,16907,122458,1,"cagl",1226,224.60001,504.89999,211077,3,233,"1.3","5/29/2018","alive","NULL",21333,"A"
16908,16908,122459,1,"cagl",1226,224.2,505.70001,211078,3,186,"1.3","5/29/2018","alive","NULL",21333,"A"
16910,16910,122461,1,"cato",1226,226.3,511.79999,211080,3,133,"1.3","5/29/2018","alive","NULL",21333,"A"
16913,16913,122464,1,"qual",1226,232.5,516.09998,211083,3,679,"1.3","5/29/2018","alive","NULL",21333,"A"
16914,16914,122465,1,"nysy",1226,223.2,518.5,211084,3,143,"1.3","5/29/2018","alive","I",21333,"A"
16915,16915,122466,1,"nysy",1226,228.5,518.40002,211085,3,154,"1.3","5/29/2018","alive","NULL",21333,"A"
16916,16916,122467,1,"litu",1227,220.60001,523.09998,211102,3,778,"1.3","5/29/2018","alive","NULL",21333,"A"
16919,16919,122470,1,"cagl",1227,226.8,526,211105,3,256,"1.3","5/29/2018","alive","NULL",21333,"A"
16921,16921,122472,1,"fram",1227,222.2,528,211107,3,79,"1.3","5/29/2018","alive","NULL",21333,"A"
16922,16922,122473,1,"cagl",1227,229.89999,531,211108,3,138,"1.3","5/29/2018","alive","NULL",21333,"A"
16923,16923,122474,1,"qual",1227,222.3,532,211109,3,630,"1.3","5/29/2018","alive","NULL",21333,"A"
16924,16924,122475,1,"frpe",1227,223,535.09998,211110,3,86,"1.3","5/29/2018","alive","NULL",21333,"A"
16925,16925,122476,1,"cagl",1228,231.2,550.5,247918,3,208,"1.3","9/28/2018","alive","NULL",21455,"A"
16926,16926,122477,1,"fram",1228,231.8,550.59998,247919,3,77,"1.3","9/28/2018","alive","NULL",21455,"A"
16927,16927,122478,1,"prav",1228,229.60001,547.29999,247920,3,193,"1.3","9/28/2018","alive","NULL",21455,"A"
16930,16930,122481,1,"litu",1228,222.39999,553.29999,247923,3,309,"1.3","9/28/2018","alive","NULL",21455,"A"
16931,16931,122482,1,"litu",1228,234.5,542.40002,247924,3,580,"1.3","9/28/2018","alive","NULL",21455,"A"
16932,16932,122483,1,"cagl",1228,229.89999,553.40002,247925,3,278,"1.3","9/28/2018","alive","NULL",21455,"A"
16933,16933,122484,1,"quve",1228,231.10001,553,247926,3,727,"1.3","9/28/2018","alive","NULL",21455,"A"
16935,16935,122486,1,"litu",1228,222.7,557,247928,3,645,"1.3","9/28/2018","alive","NULL",21455,"A"
16938,16938,122489,1,"cagl",1229,222.8,564.29999,247938,3,285,"1.3","9/28/2018","alive","M",21455,"A"
16941,16941,122492,1,"litu",1229,222.5,571.5,247942,3,537,"1.3","9/28/2018","alive","NULL",21455,"A"
16942,16942,122493,1,"quve",1229,226.2,574.70001,247943,3,650,"1.3","9/28/2018","alive","NULL",21455,"A"
16943,16943,122495,1,"caovl",1229,226.39999,575.09998,247945,3,152,"1.3","9/28/2018","alive","NULL",21455,"A"
16945,16945,122496,1,"ulru",1229,231.2,572.29999,247946,3,148,"1.3","9/28/2018","alive","NULL",21455,"A"
16949,16949,122500,1,"ulru",1229,234,571.90002,247950,3,128,"1.3","9/28/2018","alive","NULL",21455,"A"
16950,16950,122501,1,"ulru",1229,233.2,575.5,247951,3,110,"1.3","9/28/2018","alive","L",21455,"A"
16953,16953,122505,1,"fram",1229,238.8,574.90002,247954,3,48,"1.3","9/28/2018","alive","NULL",21455,"A"
16954,16954,122506,1,"acru",1230,237.89999,584.40002,247955,3,140,"1.3","9/28/2018","alive","NULL",21455,"A"
16955,16955,122507,1,"caovl",1230,236.10001,588.29999,247956,3,174,"1.3","9/28/2018","alive","NULL",21455,"A"
16956,16956,122508,1,"litu",1230,239,588.40002,247957,3,587,"1.3","9/28/2018","alive","NULL",21455,"A"
16957,16957,122509,1,"litu",1230,240,592.79999,247958,3,554,"1.3","9/28/2018","alive","NULL",21455,"A"
16958,16958,122510,1,"litu",1230,235,593.70001,247959,3,647,"1.3","9/28/2018","alive","NULL",21455,"A"
16961,16961,122513,1,"quve",1230,230.2,596,247962,3,511,"1.3","9/28/2018","alive","M",21455,"A"
16962,16962,122514,1,"litu",1231,238.5,604.70001,247972,3,776,"1.3","9/28/2018","alive","I",21455,"A"
16963,16963,122515,1,"litu",1231,238,618.70001,247973,3,737,"1.3","9/28/2018","alive","NULL",21455,"A"
16967,16967,122520,1,"litu",1232,235.39999,627.70001,247983,3,766,"1.3","9/28/2018","alive","NULL",21455,"A"
16969,16969,122522,1,"litu",1232,223.39999,637.40002,247985,3,432,"1.3","9/28/2018","alive","NULL",21455,"A"
16970,16970,122523,1,"litu",1232,224.2,635.20001,247986,3,200,"1.3","9/28/2018","alive","NULL",21455,"A"
16971,16971,122524,1,"nysy",1232,222.39999,633.20001,247987,3,133,"1.3","9/28/2018","alive","NULL",21455,"A"
16972,16972,122550,1,"litu",1230,220.89999,580.59998,247964,3,705,"1.3","9/28/2018","alive","NULL",21455,"A"
16977,16977,122555,1,"fram",1230,222.2,592.79999,247969,3,121,"1.3","9/28/2018","alive","NULL",21455,"A"
